order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,refund_amount,revenue,returned
100928,2025/05/14,2025-05-27,abha,phone,silver,21,68.25,,37.27,0.0,1242.29,0
100872,2024-08-25,2024-09-06,Riyadh,online,silver,39,56.53,0.258,48.55,923.11,1618.29,1
102641,2025/05/17,2025-05-22,Dammam,store,bronze,2,19.53,,0.9,14.37,29.92,1
101835,05/08/2024,2024-05-17,Riyadh,online,silver,4,57.94,0.104,6.35,0.0,211.63,0
100063,2024/11/30,2024-12-05,Jeddah,online,silver,8,27.8,0.219,5.02,43.44,167.17,1
101247,2024/09/15,2024-09-23,Dammam,store,gold,8,86.49,,13.38,170.17,445.93,1
102712,23 Sep 2024,2024-09-28,Riyadh ,online,silver,17,105.98,,36.53,0.0,1217.69,0
102124,2025/05/27,2025-06-04,Riyadh,phone,bronze,20,73.06,,37.79,509.33,1259.61,1
101688,2025-01-25,2025-02-03,Jeddah,online,silver,8,11.68,0.055,2.74,0.0,91.33,0
100900,10/09/2024,2024-10-10,Jeddah,online,gold,9,90.77,0.12,21.56,0.0,718.7,0
101905,2024-05-20,2024-06-02,Dammam,store,gold,32,15.81,,9.69,0.0,323.09,0
103234,21 Apr 2024,2024-05-03,riyadh,online,silver,6,52.69,0.179,7.96,0.0,265.36,0
101867,2024/11/02,2024-11-12,Tabuk,online,bronze,28,18.24,0.077,14.11,0.0,470.2,0
104359,19 Aug 2024,2024-08-26,JEDDAH,store,silver,35,91.21,0.047,97.02,0.0,3233.89,0
100078,2024/09/06,2024-09-10,Dammam,online,silver,33,40.64,0.077,35.5,0.0,1183.21,0
100242,06/27/2024,2024-06-29,Abha,store,silver,11,23.83,0.192,6.33,0.0,211.02,0
104481,2024/07/09,2024-07-22,Jeddah,online,bronze,7,7.62,0.084,1.5,34.91,50.15,1
102079,06/19/2024,2024-06-22,Riyadh,store,silver,27,29.25,0.065,21.33,519.54,710.89,1
104469,2025/02/05,2025-02-12,Tabuk,store,silver,5,61.6,0.102,8.16,55.32,271.9,1
101454,29 Nov 2024,2024-12-07,Tabuk,online,bronze,9,39.28,0.057,10.16,259.15,338.52,1
102810,15 Sep 2024,2024-09-18,Riyadh,online,bronze,26,112.91,0.198,72.12,1177.01,2403.99,1
103000,10/11/2024,2024-10-18,Riyadh ,online,gold,12,54.38,0.177,15.92,0.0,530.73,0
101819,04/08/2024,2024-04-10,JEDDAH,store,gold,21,30.23,0.271,13.76,0.0,458.5,0
100231,30 Mar 2025,2025-04-08,Riyadh,online,silver,13,17.52,,5.03,0.0,167.68,0
102411,08/01/2024,2024-08-13,Dammam,online,silver,36,24.41,,21.53,0.0,717.53,0
104726,1 May 2025,2025-05-15,Riyadh ,store,gold,30,11.21,0.249,7.59,0.0,253.06,0
101303,2025-02-07,2025-02-21,dammam ,online,bronze,36,51.4,0.156,46.58,86.79,1552.53,1
103137,02/01/2024,2024-02-11,abha,online,silver,31,41.54,,28.25,0.0,941.56,0
101414,09/12/2024,2024-09-20,tabuk,phone,silver,32,50.71,,45.12,0.0,1504.16,0
102271,1 Sep 2024,2024-09-04,Dammam,online,bronze,6,38.73,0.147,5.95,132.15,198.38,1
102968,2024-05-29,2024-06-02,Riyadh,store,bronze,32,34.07,0.415,19.43,279.18,647.73,1
101712,01/14/2024,2024-01-16,Jeddah,online,bronze,12,45.22,0.068,15.26,0.0,508.53,0
100179,2025/05/02,2025-05-08,Tabuk,store,silver,27,21.18,0.163,14.57,0.0,485.56,0
102166,2024-06-04,2024-06-12,Riyadh ,online,gold,1,65.21,0.25,1.47,0.0,49.16,0
103258,2024-06-12,2024-06-24,Riyadh,online,bronze,25,47.73,,28.53,0.0,951.0,0
103596,2024-10-27,2024-11-09,Tabuk,store,silver,20,20.63,0.125,10.1,0.0,336.58,0
101627,10 Aug 2024,2024-08-12, Jeddah,online,silver,12,41.16,0.084,13.64,0.0,454.8,0
101675,26 Jun 2025,2025-06-27,Abha,online,bronze,22,15.62,0.144,8.72,0.0,290.75,0
103579,05/12/2025,2025-05-14,Dammam,store,bronze,15,16.6,0.175,6.15,0.0,204.94,0
101094,13 Nov 2024,2024-11-20,Riyadh ,store,silver,20,131.95,0.202,62.18,0.0,2072.82,0
104226,9 Feb 2025,2025-02-18,abha,online,bronze,32,74.06,0.045,68.02,0.0,2267.34,0
104209,05/30/2025,2025-06-07,Jeddah,online,gold,22,25.26,0.22,12.41,354.66,413.63,1
104272,17 Mar 2024,2024-03-20,Jeddah,store,bronze,12,179.36,0.132,56.32,0.0,1877.39,0
101900,2025/05/28,2025-06-10,riyadh,phone,bronze,3,60.24,,4.35,0.0,145.09,0
101463,24 Aug 2024,2024-08-30,Riyadh ,online,bronze,27,54.74,0.246,33.81,825.53,1127.05,1
103691,10 Feb 2024,2024-02-24,Riyadh,online,bronze,15,58.3,,17.3,0.0,576.8,0
101665,2024-12-15,2024-12-22,Tabuk,online,gold,13,67.48,0.135,22.66,0.0,755.49,0
100002,29 Jan 2024,2024-02-04,Jeddah,online,silver,8,78.69,0.097,17.52,0.0,583.9,0
103256,07/10/2024,2024-07-17,Abha,online,gold,15,40.63,,12.91,0.0,430.28,0
103865,2024/03/21,2024-03-28,Tabuk,online,silver,34,16.43,0.217,13.37,0.0,445.52,0
101055,6 Apr 2025,2025-04-15,Riyadh,online,gold,36,88.34,0.227,72.69,1638.21,2422.84,1
103026,2024-02-03,2024-02-06,Riyadh,online,bronze,3,145.22,0.161,11.05,121.79,368.37,1
101937,1 Sep 2024,2024-09-06,Jeddah,store,bronze,24,27.74,0.048,17.81,0.0,593.64,0
102508,2024-08-25,2024-08-31,Tabuk,online,bronze,37,60.0,0.304,46.0,417.63,1533.38,1
101929,07/09/2024,2024-07-21,Riyadh,store,gold,21,48.02,,22.11,0.0,737.04,0
104625,2025-04-09,2025-04-20,Riyadh,online,bronze,26,106.44,0.142,69.9,0.0,2330.14,0
101011,29 May 2024,2024-06-04,DAMMAM,online,silver,31,41.85,,34.57,0.0,1152.44,0
103153,2025-03-25,2025-04-07,Jeddah,online,bronze,5,121.11,0.281,12.81,0.0,426.85,0
102663,2024/03/06,2024-03-09,Jeddah,online,silver,40,14.7,0.117,16.13,0.0,537.64,0
104467,01/14/2025,2025-01-24,Riyadh,online,silver,22,21.58,0.142,12.18,166.63,405.86,1
103808,2025-04-21,2025-04-25,Dammam,online,bronze,31,94.36,0.252,66.62,564.97,2220.66,1
101903,2024-10-29,2024-10-30,Abha,online,bronze,2,39.87,0.073,2.23,36.96,74.28,1
103581,2025-05-16,2025-05-22,DAMMAM,online,silver,33,39.43,0.265,28.24,144.86,941.45,1
101251,2024-10-21,2024-10-23,Riyadh,store,bronze,34,61.13,0.035,61.27,0.0,2042.44,0
103729,11/12/2024,2024-11-26,Dammam,online,bronze,20,35.39,0.097,19.02,351.68,634.02,1
100123,10 Jul 2024,2024-07-20,riyadh,store,silver,13,33.13,0.205,9.74,0.0,324.68,0
103796,12 May 2025,2025-05-26,dammam ,online,silver,32,22.16,0.171,17.04,220.4,567.92,1
100727,28 Dec 2024,2025-01-07,Riyadh,online,silver,9,85.69,0.358,14.21,0.0,473.71,0
100096,1 Feb 2025,2025-02-11,Dammam,online,bronze,7,65.41,0.222,10.8,0.0,360.0,0
102031,2025-02-22,2025-02-27,riyadh,store,gold,32,36.08,0.162,28.83,0.0,960.91,0
102393,2024/09/29,2024-10-01,Jeddah,store,silver,11,80.91,0.224,21.35,0.0,711.69,0
101897,14 Dec 2024,2024-12-15,Dammam,online,bronze,37,39.34,0.129,37.08,754.03,1235.84,1
103539,31 Jul 2024,2024-08-03,Riyadh,online,silver,17,37.77,0.188,15.82,0.0,527.2,0
100702,6 Nov 2024,2024-11-12,Riyadh,store,gold,16,26.76,0.245,9.8,100.96,326.71,1
100766,2024-10-25,2024-11-08,Riyadh,online,gold,39,41.36,0.155,40.67,628.98,1355.69,1
104851,2025-03-30,2025-04-05,Riyadh,online,bronze,30,30.79,0.09,24.92,0.0,830.72,0
102484,2024-06-28,2024-07-12,riyadh,store,gold,36,21.91,0.301,16.59,0.0,552.97,0
104820,9 Nov 2024,2024-11-16,Jeddah,online,bronze,28,23.61,0.043,19.43,0.0,647.54,0
100687,05/24/2025,2025-05-30,Jeddah,store,bronze,24,20.08,0.169,12.46,0.0,415.45,0
100741,2025-06-28,2025-07-08,Riyadh,online,bronze,10,46.71,0.032,13.55,0.0,451.55,0
100670,01/02/2025,2025-01-05,Jeddah,store,bronze,8,16.15,0.191,3.0,0.0,100.09,0
101872,05/10/2025,2025-05-22,Jeddah,online,bronze,28,38.04,0.239,23.84,782.06,794.8,1
104830,25 Jun 2024,2024-06-28,Tabuk,online,bronze,8,53.95,0.102,11.92,0.0,397.46,0
100836,2024/06/26,2024-07-09,Jeddah,online,silver,4,33.98,0.134,3.69,0.0,122.93,0
104775,2024-12-12,2024-12-15,Riyadh ,phone,bronze,8,15.55,,2.9,0.0,96.82,0
103366,2024-09-12,2024-09-19,Riyadh,online,silver,32,38.76,0.098,33.28,0.0,1109.36,0
102197,1 Apr 2025,2025-04-08,Riyadh,store,silver,36,32.93,0.219,28.16,0.0,938.74,0
101266,2025-04-28,2025-05-04,Abha,store,bronze,35,94.87,,92.88,0.0,3095.9,0
100845,07/17/2024,2024-07-18,riyadh,online,bronze,40,76.7,,69.54,455.24,2317.98,1
103943,2025/06/08,2025-06-13,Riyadh,online,bronze,34,94.7,0.148,82.06,0.0,2735.25,0
103992,16 Apr 2025,2025-04-25, Jeddah,online,silver,22,173.5,,81.54,0.0,2718.16,0
101466,30 Mar 2025,2025-04-10,Dammam,online,bronze,13,15.32,0.054,5.6,0.0,186.77,0
103967,2024/01/26,2024-02-09,JEDDAH,online,silver,19,33.96,,19.03,194.3,634.36,1
104609,05/03/2024,2024-05-12,Riyadh ,phone,silver,39,26.9,,28.68,262.08,956.08,1
104244,2024/12/15,2024-12-17,Jeddah,online,silver,12,30.98,0.082,10.08,0.0,336.15,0
104843,2024-03-25,2024-04-02,Riyadh,store,gold,20,18.55,0.178,9.13,0.0,304.27,0
100214,2024-01-25,2024-01-31,Abha,online,bronze,29,27.31,0.192,19.36,0.0,645.48,0
103807,27 Nov 2024,2024-12-01,dammam ,online,bronze,1,45.29,,0.78,0.0,25.92,0
103809,6 Feb 2024,2024-02-14,Tabuk,online,bronze,30,24.46,0.04,20.37,469.46,678.89,1
101930,2024/03/30,2024-04-02,JEDDAH,store,bronze,33,78.33,0.182,61.26,0.0,2041.89,0
103846,2024-02-03,2024-02-15, Jeddah,store,bronze,2,169.67,0.099,9.42,0.0,313.85,0
102216,12 Sep 2024,2024-09-24,Riyadh,online,bronze,39,39.89,0.178,40.43,0.0,1347.63,0
101454,29 Nov 2024,2024-12-07,Tabuk,online,bronze,9,39.28,0.057,10.16,259.15,338.52,1
101520,2024-10-20,2024-11-03,riyadh,online,gold,34,23.77,,17.84,0.0,594.81,0
101381,2025-01-28,2025-02-06, Jeddah,online,bronze,40,103.72,0.159,105.99,0.0,3533.07,0
103401,2025/03/04,2025-03-12,Riyadh,online,bronze,18,33.6,,14.02,0.0,467.43,0
103354,2025/06/19,2025-06-27,Riyadh,online,bronze,10,98.61,,20.97,0.0,699.08,0
104311,2024-08-28,2024-09-04,Jeddah,store,gold,1,34.85,,0.62,0.0,20.77,0
101789,03/25/2025,2025-04-05,Abha,online,bronze,23,141.46,0.049,90.5,0.0,3016.54,0
101008,2024/07/17,2024-07-25,Riyadh,online,silver,1,30.29,0.075,0.85,0.0,28.37,0
104768,2024-06-05,2024-06-09,Jeddah,phone,bronze,37,49.58,,53.83,190.25,1794.37,1
100795,2024-07-27,2024-07-29,Riyadh,store,bronze,13,33.99,0.189,10.73,0.0,357.8,0
100069,2024/12/19,2024-12-23,Riyadh,online,silver,8,51.1,0.068,11.24,0.0,374.57,0
103004,2025-04-23,2025-04-27,dammam ,store,gold,40,36.47,0.181,35.74,0.0,1191.21,0
103979,03/09/2024,2024-03-14,Jeddah,phone,silver,23,35.69,,19.58,0.0,652.67,0
104745,31 May 2025,2025-06-13,riyadh,store,bronze,4,48.39,0.077,5.41,0.0,180.47,0
101997,06/15/2024,2024-06-29,Riyadh,phone,gold,23,19.36,,10.03,0.0,334.2,0
101283,14 Nov 2024,2024-11-16,Jeddah,store,bronze,16,89.65,0.025,40.64,0.0,1354.74,0
104046,2025/04/23,2025-05-03,Riyadh,online,bronze,1,120.46,0.117,3.14,106.42,104.74,1
100759,12/09/2024,2024-12-17,Riyadh,store,gold,25,103.29,,56.29,0.0,1876.36,0
101312,2025/01/28,2025-02-03,Tabuk,online,bronze,37,71.67,0.146,66.27,183.69,2209.06,1
104091,2024/03/20,2024-03-21,Riyadh ,online,gold,34,55.9,0.197,43.66,0.0,1455.49,0
102041,06/28/2024,2024-07-09,riyadh,store,bronze,16,50.26,0.166,20.7,0.0,690.16,0
101232,2024-12-09,2024-12-13,Jeddah,store,gold,9,68.46,0.114,16.84,0.0,561.47,0
100374,18 May 2025,2025-05-20,riyadh,store,silver,29,18.46,0.31,11.02,0.0,367.29,0
100411,2024-12-26,2024-12-28,Dammam,online,silver,37,45.36,0.316,34.12,0.0,1137.38,0
103084,2024/03/19,2024-03-24,abha,online,bronze,18,34.83,0.247,14.46,0.0,482.07,0
100349,2025-05-31,2025-06-03,Jeddah,phone,bronze,19,70.05,,36.52,0.0,1217.45,0
100646,2024/04/24,2024-04-25,abha,online,bronze,40,112.67,0.135,114.73,0.0,3824.36,0
100356,26 Oct 2024,2024-10-30,Jeddah,online,gold,1,34.08,,0.76,0.0,25.26,0
100963,2024-10-16,2024-10-28,Riyadh,online,silver,9,26.16,0.177,5.74,0.0,191.45,0
102673,04/08/2025,2025-04-16,Jeddah,online,bronze,33,26.13,0.106,23.57,0.0,785.54,0
104026,4 Nov 2024,2024-11-13,Tabuk,store,silver,26,19.82,0.253,11.75,0.0,391.82,0
103985,2024-01-20,2024-02-02,Jeddah,store,bronze,2,60.95,0.204,2.86,0.0,95.44,0
100456,08/27/2024,2024-09-01,riyadh,store,gold,15,33.77,0.14,12.87,0.0,429.0,0
100748,25 Jun 2024,2024-06-28,JEDDAH,online,bronze,19,15.43,0.074,8.16,0.0,271.84,0
102834,2025-02-25,2025-03-02,Abha,online,silver,7,95.13,0.224,15.81,516.91,526.92,1
103030,2025-03-03,2025-03-15,Jeddah,online,silver,26,29.18,0.079,21.27,0.0,708.92,0
103955,01/27/2024,2024-02-10,Riyadh,store,bronze,38,25.79,0.124,25.93,0.0,864.23,0
100093,10/18/2024,2024-10-25,Jeddah,online,bronze,4,101.12,0.365,7.81,0.0,260.33,0
100917,1 Apr 2025,2025-04-15,Riyadh,online,gold,39,14.95,,13.39,0.0,446.45,0
104573,3 Apr 2025,2025-04-15,riyadh,online,gold,30,30.84,0.302,19.27,0.0,642.21,0
103634,10/19/2024,2024-11-01, Jeddah,online,bronze,21,33.6,0.033,20.71,0.0,690.47,0
104846,2025-06-10,2025-06-13,riyadh,store,gold,17,42.89,0.149,18.97,0.0,632.3,0
100829,2025-06-13,2025-06-14,Abha,online,bronze,17,28.23,,10.49,0.0,349.67,0
103785,2024-10-21,2024-10-31,Jeddah,online,silver,28,54.03,0.073,42.32,0.0,1410.69,0
103340,2024/10/30,2024-11-12,JEDDAH,online,bronze,31,140.8,0.11,117.22,0.0,3907.38,0
104016,02/20/2024,2024-02-24,Jeddah,online,silver,34,27.6,0.336,18.79,0.0,626.48,0
101288,2025-01-27,2025-02-06,Riyadh,online,silver,31,88.63,,51.73,0.0,1724.35,0
102527,2 Nov 2024,2024-11-04,tabuk,online,bronze,27,52.43,0.287,29.81,448.74,993.56,1
101661,07/08/2024,2024-07-15,Riyadh ,store,bronze,16,10.13,0.191,3.91,0.0,130.45,0
104151,3 Sep 2024,2024-09-10,Riyadh,store,bronze,7,40.19,0.077,7.93,0.0,264.22,0
101644,01/20/2025,2025-01-30,Riyadh,online,bronze,32,68.5,0.11,57.22,0.0,1907.41,0
100717,17 Dec 2024,2024-12-24, Jeddah,online,bronze,11,82.41,0.087,24.68,376.41,822.65,1
101439,2024-07-09,2024-07-18,Tabuk,online,bronze,2,8.58,0.059,0.5,0.0,16.55,0
103075,2024-10-08,2024-10-15,abha,online,silver,31,46.36,0.11,38.48,577.42,1282.73,1
104336,11/19/2024,2024-11-25,riyadh,online,bronze,30,20.32,0.237,13.81,0.0,460.26,0
102725,2024/04/01,2024-04-12,Riyadh ,store,silver,39,19.95,0.078,21.51,0.0,716.85,0
104314,2024/12/05,2024-12-06,Abha,store,bronze,33,65.17,0.123,57.03,1713.76,1901.14,1
101292,13 May 2024,2024-05-21,Dammam,online,bronze,31,55.49,0.131,44.45,0.0,1481.54,0
104077,04/24/2024,2024-04-25,Dammam,store,silver,39,197.08,,160.89,0.0,5363.11,0
103331,2024/01/19,2024-01-26,Tabuk,online,silver,13,26.51,,8.67,0.0,289.11,0
103185,16 Jun 2025,2025-06-30,Riyadh ,online,silver,10,39.02,,7.95,0.0,265.03,0
102466,2025-03-10,2025-03-22,Dammam,online,silver,2,96.57,0.049,5.4,0.0,180.03,0
101958,15 Jun 2025,2025-06-23,Riyadh,store,bronze,9,18.71,0.167,4.22,0.0,140.79,0
102718,2024-09-29,2024-10-02,TABUK ,store,silver,29,22.43,0.157,16.02,0.0,534.15,0
102872,01/27/2025,2025-01-31,Jeddah,store,bronze,37,19.13,0.075,19.17,0.0,639.1,0
101057,2024/10/07,2024-10-20,Tabuk,store,gold,29,105.51,0.139,77.97,0.0,2599.07,0
102686,2024/11/27,2024-11-29,DAMMAM,online,silver,5,31.05,0.103,4.22,0.0,140.54,0
102909,2025-04-01,2025-04-04,Tabuk,online,silver,25,16.13,,7.95,257.59,264.93,1
103740,06/27/2024,2024-07-06,JEDDAH,store,gold,7,41.57,0.243,6.56,0.0,218.8,0
102893,8 Aug 2024,2024-08-20,Dammam,online,bronze,4,58.66,0.152,5.97,0.0,199.04,0
102650,2024/10/02,2024-10-16,Abha,store,silver,17,51.83,0.183,21.2,0.0,706.82,0
100942,06/09/2024,2024-06-10,abha,online,bronze,22,58.45,,27.07,906.56,902.23,1
100145,3 Aug 2024,2024-08-09,Jeddah,store,bronze,38,71.46,0.106,73.82,0.0,2460.51,0
100637,2024-05-13,2024-05-22,Dammam,online,bronze,16,31.48,0.15,12.94,0.0,431.31,0
100940,2024-04-15,2024-04-18,Riyadh,store,bronze,18,44.01,0.112,21.06,0.0,701.9,0
103002,25 Feb 2025,2025-03-11,Jeddah,store,gold,27,60.04,0.381,30.38,111.57,1012.66,1
104389,2025/03/21,2025-03-26,DAMMAM,store,bronze,36,43.81,0.077,43.51,566.01,1450.4,1
102859,2024/10/26,2024-10-30,Dammam,online,bronze,15,84.4,0.172,32.15,0.0,1071.62,0
103268,2024/01/12,2024-01-26,Dammam,online,silver,10,63.14,0.183,15.49,0.0,516.25,0
100052,04/17/2025,2025-04-30,Riyadh,online,bronze,36,17.61,0.134,16.06,243.89,535.41,1
101153,11 Apr 2025,2025-04-18,Riyadh,store,gold,7,29.46,0.171,5.34,0.0,177.87,0
102920,12/30/2024,2025-01-11,Dammam,store,silver,32,84.12,0.168,68.23,0.0,2274.38,0
103671,2024-01-07,2024-01-16,Jeddah,phone,bronze,27,66.4,,50.6,0.0,1686.54,0
101434,2025-04-28,2025-05-10,Riyadh,store,bronze,19,36.25,0.032,20.28,0.0,676.11,0
100581,19 Oct 2024,2024-10-21,Jeddah,store,bronze,29,47.54,0.031,40.04,0.0,1334.55,0
102965,2025/03/11,2025-03-16,Riyadh,online,bronze,35,47.01,0.076,45.22,434.31,1507.43,1
101581,2024/10/30,2024-11-05,Tabuk,store,bronze,35,26.66,,22.82,154.48,760.77,1
103063,2024/11/19,2024-11-27,Riyadh,online,bronze,30,95.64,,78.6,0.0,2620.12,0
100427,3 Dec 2024,2024-12-14,Riyadh ,store,silver,19,14.07,0.279,5.79,0.0,192.87,0
103370,03/22/2024,2024-03-27,Jeddah,online,bronze,38,7.48,0.159,7.05,50.34,234.86,1
103850,2024-07-08,2024-07-18,Riyadh,online,bronze,30,23.1,0.23,15.76,0.0,525.43,0
100605,2024-01-09,2024-01-10,tabuk,online,gold,26,77.13,0.146,51.77,0.0,1725.51,0
103287,2024/09/01,2024-09-14,Dammam,store,bronze,28,20.51,0.222,13.04,0.0,434.5,0
103566,05/28/2024,2024-05-29,Abha,store,bronze,22,51.89,0.078,31.92,0.0,1063.88,0
102729,26 Jan 2025,2025-02-01,Jeddah,phone,silver,4,34.82,,3.34,0.0,111.45,0
104608,18 Jan 2024,2024-01-27,Riyadh,phone,silver,17,21.33,,9.14,0.0,304.57,0
102767,2025/04/26,2025-05-07,Jeddah,store,bronze,27,25.87,0.154,17.9,0.0,596.77,0
101131,2024-10-22,2024-10-24,TABUK ,online,gold,15,51.62,,16.48,0.0,549.28,0
104658,2025/01/21,2025-01-24,Riyadh,store,silver,10,74.47,0.098,21.34,0.0,711.45,0
104024,02/14/2024,2024-02-28,Tabuk,online,silver,10,8.35,0.13,2.14,0.0,71.19,0
104152,2 Nov 2024,2024-11-13, Jeddah,online,gold,14,143.99,,39.47,0.0,1315.59,0
101723,2025-03-15,2025-03-16,Dammam,online,gold,24,28.18,0.126,17.54,344.94,584.67,1
103606,2024-11-03,2024-11-10,riyadh,online,silver,26,9.99,0.064,7.32,0.0,244.15,0
102387,2024/07/26,2024-08-08,Tabuk,online,gold,24,107.35,,58.75,0.0,1958.3,0
102310,2025-02-02,2025-02-15,Tabuk,store,bronze,22,27.05,0.106,15.95,0.0,531.79,0
102551,2025/03/19,2025-03-28,JEDDAH,phone,silver,19,27.32,,10.76,0.0,358.57,0
100180,2024-04-01,2024-04-06,Dammam,store,bronze,8,49.74,0.076,10.67,0.0,355.67,0
104291,2024-11-01,2024-11-11,Riyadh,online,gold,29,10.04,0.165,7.31,0.0,243.76,0
103938,2024/03/11,2024-03-20,dammam ,online,bronze,7,22.81,0.138,4.05,0.0,134.95,0
102026,2024-01-09,2024-01-23,JEDDAH,online,bronze,16,56.27,0.222,20.69,0.0,689.58,0
103014,2024-01-31,2024-02-09,Dammam,online,silver,30,22.52,,14.55,0.0,485.04,0
100952,9 Jun 2025,2025-06-14,Riyadh,online,bronze,33,55.77,0.34,36.94,0.0,1231.24,0
102867,04/04/2025,2025-04-18,Jeddah,online,silver,7,108.19,0.229,16.93,0.0,564.42,0
101839,2025-06-01,2025-06-08,Dammam,store,silver,18,30.34,,12.07,0.0,402.39,0
101034,01/19/2024,2024-02-02,Tabuk,phone,silver,17,99.8,,43.44,999.63,1447.85,1
104826,2024-07-17,2024-07-23,Jeddah,online,gold,31,23.52,,15.39,346.24,513.06,1
102543,28 Mar 2024,2024-04-01,Riyadh,phone,silver,5,27.65,,3.57,0.0,118.99,0
100391,2025-06-10,2025-06-16,DAMMAM,online,gold,26,38.7,,19.74,0.0,658.04,0
101417,2024/04/25,2024-05-06,JEDDAH,online,gold,6,93.48,0.166,13.96,0.0,465.32,0
103485,10 Oct 2024,2024-10-23,Dammam,online,silver,18,9.62,0.127,4.48,50.41,149.17,1
104810,2024-01-03,2024-01-11,Jeddah,phone,gold,22,67.38,,33.16,0.0,1105.3,0
104042,09/28/2024,2024-09-30,dammam ,store,silver,29,56.5,0.045,45.58,0.0,1519.3,0
101256,2025/01/31,2025-02-10,Abha,store,silver,20,59.11,,19.56,0.0,651.92,0
100366,2025-02-22,2025-03-04,Jeddah,online,bronze,26,67.4,0.034,50.6,1498.14,1686.8,1
100784,2025/02/11,2025-02-19,Dammam,store,bronze,18,25.64,0.098,12.39,0.0,413.13,0
104132,2024-04-19,2024-04-20,Dammam,phone,bronze,15,27.62,,9.07,300.0,302.4,1
103921,2025-04-07,2025-04-20,Riyadh,online,bronze,37,40.27,0.217,34.46,882.59,1148.8,1
100370,2025-02-27,2025-03-04,TABUK ,online,bronze,16,13.23,0.046,5.82,0.0,194.06,0
102843,08/25/2024,2024-09-03,Jeddah,phone,bronze,33,25.73,,20.12,280.91,670.74,1
104549,04/12/2024,2024-04-26,Dammam,online,silver,10,24.41,0.22,5.7,0.0,190.15,0
104862,24 Jul 2024,2024-07-25,Tabuk,online,bronze,8,14.83,0.036,3.44,0.0,114.81,0
104395,10/01/2024,2024-10-14,Jeddah,online,gold,9,43.33,0.179,9.54,0.0,317.92,0
101624,4 Mar 2025,2025-03-17,Riyadh ,online,bronze,9,90.53,0.043,22.66,0.0,755.21,0
103662,2024/08/28,2024-08-31,Tabuk,store,bronze,4,85.42,,6.73,0.0,224.42,0
104530,2025/04/27,2025-04-28,Jeddah,online,silver,33,78.29,0.114,68.95,0.0,2298.28,0
101424,2025-01-02,2025-01-16,Jeddah,phone,bronze,34,38.75,,39.05,0.0,1301.82,0
104371,2024-07-31,2024-08-13,Riyadh,phone,bronze,20,37.45,,22.31,0.0,743.83,0
100291,06/11/2025,2025-06-17,abha,online,bronze,26,112.16,0.148,72.29,860.54,2409.64,1
100267,2024-04-30,2024-05-03,Riyadh ,phone,silver,8,67.73,,12.46,0.0,415.37,0
102128,01/01/2024,2024-01-14,Riyadh,online,silver,5,37.8,,4.09,0.0,136.3,0
104737,13 Jul 2024,2024-07-23,Dammam,phone,bronze,22,37.45,,21.46,0.0,715.46,0
101530,11 Sep 2024,2024-09-13,Riyadh,online,gold,26,89.39,0.266,50.66,590.37,1688.6,1
103532,05/06/2025,2025-05-08,Riyadh,online,silver,6,41.12,0.067,6.96,0.0,231.94,0
102526,2024-09-09,2024-09-14,Riyadh,online,silver,40,8.36,0.15,8.63,0.0,287.75,0
104328,2024-08-27,2024-09-09,Dammam,online,silver,35,12.07,0.146,10.83,0.0,361.01,0
104307,03/20/2025,2025-04-01,JEDDAH,phone,silver,33,17.29,,15.81,0.0,526.96,0
100882,25 Jun 2025,2025-07-07,DAMMAM,store,silver,28,13.63,0.171,9.6,11.3,319.94,1
101497,01/02/2025,2025-01-10,Abha,online,gold,4,12.22,0.287,1.01,0.0,33.8,0
100551,15 May 2024,2024-05-26,Jeddah,online,bronze,8,67.2,0.34,10.6,0.0,353.49,0
104429,2024/09/27,2024-10-07,Riyadh,store,gold,24,59.08,0.367,27.38,0.0,912.77,0
102682,07/24/2024,2024-08-04,Abha,store,silver,13,10.25,0.074,3.81,0.0,127.03,0
103393,25 Jun 2024,2024-06-27,tabuk,online,bronze,10,41.7,0.176,10.06,0.0,335.4,0
101868,02/03/2025,2025-02-05,Riyadh,phone,bronze,15,23.31,,8.16,0.0,272.02,0
103935,05/07/2025,2025-05-21, Jeddah,online,silver,7,50.54,0.406,6.37,120.17,212.24,1
100765,2025-06-16,2025-06-27,Tabuk,phone,silver,28,28.39,,18.88,378.45,629.47,1
103088,2024/01/30,2024-01-31,JEDDAH,store,gold,23,53.89,0.181,30.57,0.0,1019.09,0
103949,14 Apr 2025,2025-04-27,Abha,phone,bronze,4,28.7,,3.44,0.0,114.78,0
102637,2024-07-14,2024-07-21, Jeddah,online,gold,20,91.28,0.302,38.71,0.0,1290.29,0
100617,2025/06/15,2025-06-18,DAMMAM,store,silver,10,16.55,0.103,4.6,0.0,153.31,0
104123,2024/09/30,2024-10-02,Tabuk,online,silver,6,19.73,0.11,3.14,0.0,104.6,0
103911,11/03/2024,2024-11-16, Jeddah,phone,silver,12,51.43,,16.99,144.34,566.46,1
101480,09/23/2024,2024-10-01,Jeddah,online,silver,38,22.99,0.07,24.56,0.0,818.67,0
101216,2024-07-09,2024-07-17,Jeddah,online,gold,23,19.71,0.209,10.82,0.0,360.57,0
104141,27 Jan 2025,2025-02-04,Jeddah,online,silver,15,30.83,,10.29,23.0,343.11,1
101870,02/06/2024,2024-02-18,Abha,store,bronze,7,59.49,0.027,11.99,0.0,399.75,0
